-5, 5, 25, -1, -1, -30, -5, 0, -30, -1, 29, -30, 5, -1, -30, -5, 109
0, 1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, 1, -1, 1, 0, 8
1, -6, -3, -6, 6, -6, 0, -3, -6, -6, -1, -6, 6, -6, 5, 0, 43
2, -7979, -2, -7978, -7979, -7979, -7979, -7979, 7979, -7979, -7979, -1, 7979, -7979, 7977, 0, 63834
3067, 3059, -9, 3069, -2, -9, -2, -1, 9, -9, -3069, -10, 2, -2, 10, 0, 44
0, 1, -1, -1, 1, -1, 0, -1, 1, -1, -1, 0, 1, -1, 1, 0, 6
29, -1, -26, 30, 2, -22, -8, -6, 30, -30, -29, -28, 4, -8, 30, 0, 128
114, -4, 117, 114, 1, -54, -10, -10, -28, 82, -114, -54, 8, -2, 118, 0, 158
0, 1, -1, -1, -1, 0, -1, 0, 1, 1, 0, -1, 1, -1, 1, 0, 5
-3986, -3982, 3986, 2791, 1, 1993, -396, 395, 3591, 1993, 0, 798, 2, 396, -3986, -4, 8368
-24, -18, 113, 24, -1, -113, 6, -3, 113, -110, 89, -23, 6, -1, 113, -6, 186
1, 3, -12, -1, 0, 15, 3, 0, 15, 0, 15, -15, 3, 0, 14, -3, 16
-7, -7, -7, 42, -2, 40, 1, 0, 7, -35, 0, 35, 1, -2, 7, 0, 18
8, -4, 4, -14, -8, -6, 0, 7, 7, -14, -8, 14, -8, 1, -8, -4, 60
2, -2, -78, 11, -2, -1, -11, -11, -10, 66, 77, -12, -2, -11, 78, -2, 64
-3065, 3065, -5, 3064, 0, -5, 1, 0, -5, 0, 3069, -5, -1, 0, 4, -1, 18
-4433, -4432, -4433, 4431, 4, -4433, -4, -1, -4429, -2, -4409, -23, -4, 4, 4433, -4, 22174
-1, 20, 0, -3, -20, 0, -20, 17, -3, -3, -1, -20, -3, 3, 2, -20, 74
-8, -6, -8, 38, -2, 37, -38, 38, -1, -30, 0, -2, 0, 38, 8, -2, 59
43, 41, -2, 39, 4, -3, -4, -4, 4, -4, -43, -1, -4, 4, 4, -4, 26
-1, 40, 38, -2, -10, -2, -30, 0, 2, 2, -40, -10, -40, 10, 39, -40, 135
0, -1, -3069, -1, 1, -7, 0, 0, -7, 3062, 3068, -7, -1, -1, 3069, -1, 26
4, -4, -3, -1, 4, -3, -4, -2, -4, -4, -4, -4, -4, 4, -3, -2, 38
-45, -44, -3066, 44, 1, -15, -3, -3, 15, 3069, 3024, -15, -3, 1, 3069, -3, 128
32, -1, -32, 383, -4, 255, -1, -8, -128, -371, -127, 351, -1, 12, 32, -4, 294
-1, -3, -3, -29, -3, -30, -1, -3, 30, -30, -3, 27, -3, 3, 3, -3, 82
0, -2, -15, -16, -2, -2, 0, -2, -16, 16, -1, 14, -2, 2, 15, -2, 44
0, 19, 19, 0, 2, -3, 21, 0, -1, -9, -9, -3, 19, -2, 19, -19, 25
8, 0, 8, 7, 0, 7, -2, 2, 6, 1, -8, 0, 0, 2, 8, 0, 2
7, -7, 7, -7, -2, 64, 66, -66, 7, 1, -3, -3, 7, 59, -7, -7, 36
-1, 3, 0, -3, 3, -3, 0, -3, -3, -3, -1, -3, -3, -3, 2, -3, 26
0, 1, -1, -6, -24, 0, 23, -24, 6, -6, -1, -18, 1, 24, 1, 0, 56
-7, -6, 6, -52, 2, 45, -7, -50, -1, -52, -6, -52, 7, 46, -2, -7, 190
0, 1, -1, -1, 1, -1, -1, -1, 1, 1, 0, -1, 1, 1, 1, 0, 5
