-13299, 13299, -6650, -6649, 13299, 13299, -6650, 13299, 13299, -6650, 13299, -13299, -6649, -13299, 59846
-9974, -6, -9974, 6, -1, 4, 9974, -2, -5, 6, 6, -2, -6, -9974, 29937
-4982, 9974, 9974, 4990, 4990, -4990, -4990, -4990, 9974, 4984, -9974, -4983, -4985, 4983, 29927
-9974, -9972, -9974, -9974, 1, -9973, 9974, 9974, -9974, 2, -9971, 1, -9973, -9974, 79785
-13298, 13299, -13299, -13299, 2, 13299, 13299, -13298, -13299, 1, -13297, 13299, -13299, 13299, 79790
4750, 5699, 5699, 5699, 4433, 5699, 5699, -950, -2850, 316, -950, -949, 1266, 1266, 0
-19948, 19949, 19949, -19949, -1, -19949, 19949, -19949, 19949, 19949, 19949, 19949, -19948, -19949, 99744
9974, 9974, 9972, 9971, 9974, 4986, -2, -9972, 9974, 9972, 9972, 9974, -4986, -1, 4988
-9974, -1, 4, 11, -11, 10, 9974, 9, -11, -7, -11, -6, -6, -9974, 19989
9974, -9, 9974, -3, 8, -9974, 2, 8, -9, 5, -9974, 8, -9974, 6, 29932
-11, -11, -9974, 11, -11, -2, 11, 8, -6, 5, -5, 9974, 11, 4, 10008
5699, 5696, 3801, 3799, 3800, 3, 5696, -5699, 1899, 5696, 3798, 1898, 1900, 5696, 0
-9974, -9974, 1, -9974, -2, 8, -3, 9974, 7, -9974, -9974, -9974, -8, 6, 59848
6650, 13299, 6650, -13299, -13299, -13299, -13299, -6651, -6648, 6650, -13299, -13299, -13299, 13299, 93093
-9974, -8, 8, 6, -8, 6, -7, 9974, 4, 9974, 9974, -5, -8, -7, 10005
4, -5, -5, 1, -5, 5, -5, 6, 5699, 6, 2, 4, 5699, 5699, 13
-9972, 9974, -4, 2, -9974, 9974, 9974, 9970, -9974, 9974, 9973, -9974, 9974, 1, 29924
-6651, 6651, -9974, 3323, -3327, 6650, -2, -9974, 9974, -9974, 3324, 9972, 9974, -9974, 39902
-9974, 9974, -9974, -3323, -9973, -9974, -3327, -6650, -9974, 6647, -9974, -1, -3325, -9974, 76469
9974, -9974, 9971, 9974, -2, 9974, 9970, -9973, -9974, 9974, 4, 9972, -3, -9974, 29926
-13299, 6649, -13299, -6649, -13299, 13299, 6650, -6650, -13299, 13299, 13299, 13299, -13299, -13299, 79794
9974, 6650, -3327, -6651, 9974, 3324, -9974, -6651, -9974, -9974, 3323, 9974, 3324, -9974, 46551
-13299, -4, -13299, -13299, -5, 2, 1, -13299, 5, 13299, 13299, -4, 13299, -5, 53208
-13299, -13299, -13299, 6650, 13299, 13299, -6651, -13299, 6651, -6650, 6648, -6650, -13299, 6651, 73147
9974, -9974, 6650, -9974, -3325, 3324, -9973, 6649, -9973, 9973, 9973, 9974, -9974, -3323, 46542
2, -9974, -11, -6, 9974, 9974, -7, -12, -10, 9, 9974, 1, 4, -12, 10019
-9974, 2, 9974, -9974, -9974, -4, 5, -3, -9974, -4, -2, 1, 9974, 9974, 39903
-13299, 13299, -13299, 2, -13299, 13299, 1, -13298, 13298, -13299, 13297, -13299, 13298, 13299, 66494
-4990, -4989, 4990, -9974, -4994, -4985, -9974, 4987, -4, 9973, 4986, 4984, 4988, 9973, 29936
-9, 1, 9, 9974, 7, 9974, -9974, -9974, -9, 9974, 2, -6, -8, 8, 19970
-7, 4, -6, 9974, -1, 9974, -9974, 9974, -7, 6, -2, 9974, -9974, -5, 19968
-6650, -6651, -6648, -6650, 6651, -6651, -6651, -13299, -6651, -6650, 13299, -13299, 13299, -6650, 73151
2, -2, 4, -5, -9974, 1, -9974, 9974, -9974, 5, -9974, -4, -4, -5, 39910
4988, -4985, 4987, 9974, -9974, -4986, 4988, 9974, -9974, 4988, -4988, 4986, 4987, -4987, 29921
-3324, -3326, -3325, -9974, -9974, -9974, 9974, 9974, -9974, 9974, -6650, -6649, 3324, 6649, 53196
-6, 9974, 6, -9974, -9974, -3, -1, -6, -4, -2, 9974, -5, -3, -9974, 29945
-13298, -13299, 13299, -13299, -13299, 13299, 2, 13299, 13299, 13299, -1, 13298, -13299, 13297, 53196
-3, 9974, -9974, -3, -9974, -5, -2, -9974, -9974, -5, 1, 5, -4, 4, 39912
-4, -5, 3, 7, 6, -2, -7, -9974, -9974, 9974, -6, 9974, 4, 9974, 19963
1, 4, -9974, -5, 5, 5, 9974, 2, -9974, -5, 9974, 4, -4, -2, 19958
7, -8, -9974, 9974, 1, -9974, 8, -2, -9, 9, 9974, 9974, -9, 3, 19966
1, 9974, -3, -2, -3, -3, -9974, -3, 9974, 3, 9974, -2, 3, 9974, 9986
9, -23, 22, 15, 22, -23, 23, 5699, 8, 5699, 21, 23, 5699, 7, 16
-5, 7, 11, -2, 9974, 9974, 9974, -4, 9974, 9974, -9974, 10, -11, -11, 9994
-1, -2, 13299, -13299, -4, -13299, -4, 13299, 13299, -13299, -13299, 3, -13299, 2, 66501
9974, -9974, -2, -9974, 9974, -7, 9974, 9974, 6, -4, -8, -5, 9974, 3, 19964
1, 9974, -5, -9974, 8, -9974, -6, -3, 9974, -9974, 6, -6, 9974, -4, 29937
-9970, -9974, 4, 9974, -9971, -9974, 9974, 2, 3, -9972, 9974, 9971, 9974, 9973, 39887
-9973, -4988, 9973, 9973, 9973, -2492, -2494, -7481, -9973, -9974, 2495, -9974, -4987, -4986, 57348
-6649, 6648, 13299, -6651, 6650, -13299, 13299, -13299, 13299, -13299, 6651, 6651, -6649, 13299, 46547
1, 9974, -5, -4, 6, 9974, -6, 2, 9974, -9974, -9974, -3, -6, 6, 19965
2493, 7480, -4986, 2494, -9974, 9974, 4988, 9974, -7480, -9974, -9974, 4987, -9974, -9973, 52361
13299, -13299, -13299, -6650, -13299, -6648, 6650, -6650, 6651, -6650, 13299, -13299, 6651, 13299, 66495
6651, -6650, -13299, -6651, 6649, -13299, -13299, -13299, -6649, -6650, -13299, -13299, 13299, 6648, 93095
4, -6, 9974, 9974, -5, -3, -2, 6, -6, -9974, 9974, 9974, 6, 1, 9989
-9974, -4983, -9974, 4990, 4986, 9974, -4991, 4982, 4991, -9974, -4991, 4986, 4985, -4984, 39903
-9974, 4985, -4989, -9974, 4989, 9974, 4987, -4986, -4988, -9974, -4986, -4987, -9974, -4989, 59847
-13299, 2, -13299, 13298, 13297, 13299, -13299, -1, -13296, 13299, 13298, -13298, 13299, -13299, 66492
-8, -9974, 9, -9, 1, 9974, -13, 9974, 5, -6, -9, 8, 9974, 9974, 10005
9974, 9974, 9974, -2, 4990, 4985, 4981, -4990, 4992, 4992, -4982, -4991, 9974, -9974, 14966
4988, -4986, -9974, -4988, 4988, 4986, 9974, -4988, -9974, -4985, -9974, 9974, -4987, -9974, 54857
-12, -4, -11, -9974, -12, -11, -12, -10, -2, -9974, -1, 12, -9974, -9974, 39958
-9974, 4988, 4988, 9974, 4987, -4986, -9974, 9974, 9974, 9974, -9974, 4987, 4988, -9974, 34908
-5, 5, 3, -6, -3, -6, -6, -2, 9974, -6, 9974, 9974, 9974, -1, 28
-8, 9974, -8, -7, -9974, -2, -8, 3, 9974, -8, -9974, 9974, -9974, 4, 29953
9974, 9974, -4986, 4988, -9974, -9974, 9974, -4986, 9974, 4989, -4989, -9974, 4989, -4985, 39894
-19, 9974, -9974, 9974, 1, -9, 9974, 19, 9974, -19, 9974, 19, -11, -9, 10021
13, 1, -16, 9974, 9974, 3, 9974, -14, 9974, -16, 15, 12, 16, 9974, 29
9974, -3325, -9974, -9974, -9974, -9974, -9974, 9974, 6650, -3324, 9973, 6650, 3323, -3326, 49871
9974, 4989, -9974, -4988, -4989, -4987, 4985, -9974, 4986, -4984, 4988, 4990, -4990, 9974, 34913
9974, 4989, 9974, -4985, 4990, -9974, -4988, -9974, 4990, -4976, -4989, 4989, 9974, 4975, 29922
13299, 13299, -2, -13299, 13298, 13297, -13299, 13299, -13299, 13299, -13297, -1, -13298, 13298, 53196
9974, 9973, -9973, -9974, -9974, -9974, -4984, 9973, -4988, -2, 4987, 9974, -4985, -9971, 54851
-7, -1, -9974, 9974, -9974, -4, -7, 9974, 7, -9974, -6, -2, -7, 9974, 29948
-4, 9974, 7, -7, -9974, -2, -6, 9974, 9974, 6, -9974, 4, -5, 1, 19964
6651, -13299, 6649, -13299, -6650, -13299, -13299, 13299, -13299, 6651, -6649, 6651, 6648, 13299, 66495
-5, -9974, 9974, -9974, 1, -3, -6, 9974, -2, 9974, -9974, -5, -6, -4, 29946
1, -9974, -9974, -5, -4, -9974, 4, -5, -9974, -2, 9974, 2, 5, -3, 39909
4, -4990, 9974, -9973, 4986, 4984, 9973, 9974, 4989, 9973, 9974, -4985, 9974, 9973, 9974
-7, 6, 1, 5, 9974, 9974, -7, -9974, 4, -9974, -9974, 7, -7, 2, 29935
-4987, -9974, -7483, 9974, 7483, 4986, 2494, 7483, -4989, 2491, 9974, 7480, -4988, -7483, 29930
-13299, -13298, -2, 13298, -13299, 13299, 13297, -13298, 13299, 1, -13299, 13299, -13299, -13299, 79794
-9, 9, 9974, 8, -8, -9, 7, 9974, -4, 9, -7, -9974, 9974, 5, 9998
6, 9, 2, -5699, 21, 5, 4, 44, 5699, 46, 43, 46, 43, 40, 5651
-4988, 9974, -4985, 4986, -4984, -9974, 4988, -9974, -4988, 9974, -9974, 9974, 2, -4987, 44882
19949, -19949, -19949, -19949, -1, 19949, 19949, -19949, -19949, -1, 1, 1, -19949, 19949, 119694
-9974, -3325, -9974, -6650, 6648, 3324, 6647, 6649, -3326, -9974, 9974, -3327, 6650, 9974, 36576
13299, 13299, 6651, -6649, 13299, -13299, 6649, -6648, 6651, -6651, 13299, -6650, 6650, -6650, 33248
-22, 15, 9974, -8, -9974, 22, -13, -9974, 22, 9974, -16, -1, 10, 11, 19985
9974, -3, -4988, 4987, 4989, 4989, -9973, -4986, 9974, 4987, -4985, -9974, -9974, -9974, 44883
-13299, 13299, 6651, -6648, 13299, 13299, -13299, -13299, 13299, -6649, -13299, 6651, 6650, 13299, 53194
9974, -9974, 6, -2, -4, -3, -6, -5, 5, 1, -9974, 9974, -9974, 5, 29935
9974, -4986, -9973, 4986, 9974, -1, 4988, -9974, -9974, -9974, -9974, -9974, -9974, 9974, 64830
-4984, 9974, 9974, 4988, -9974, 9974, 4989, 4985, -4986, 4990, -9974, 4988, 4986, 9974, 19944
9974, 4987, 4985, 9974, 4989, 4988, -4989, -9974, 9974, 4988, 9974, -4986, 4989, 4987, 9975
-4988, -4988, 9974, 4988, -4988, 4987, 9974, -4987, -9974, -4986, 4988, -9974, -9974, 4988, 44885
8, 13, 18, 15, 9974, -12, 9974, 18, 2, -9974, -18, -13, 9974, -5, 10002
