6648, 13299, -6649, 13299, 6650, -6650, -13299, -13299, 6650, 6650, -6649, 13299, -13299, 13299, 46547
8, 10, -4, 7, -7, 7, 5, 6, -9974, 9974, 10, -2, 9974, 9974, 9975
1995, -998, -7979, 2995, 2994, -1996, -7979, 7979, -1996, -1998, -2994, -7979, -999, -2995, 33920
3, -7979, -7978, -7976, -7978, -7979, -7978, -7978, 1, 7977, 7979, -2, -7977, -7977, 63823
35, 76, -216, -75, -112, 1, -40, 442, 367, 402, 442, 442, 407, 408, 0
5985, -3991, 3989, -1994, 7979, 7979, 1996, -1995, 3990, 3988, 5985, 7979, -7979, 5985, 7980
-4, 8, 5, 8, 8, -7, -2, 7979, 6, 7, 9, 7979, -7, 3, 10
9974, 7, -4, -7, -8, -8, 9974, -9974, 4, -10, 10, 2, 9, 3, 10000
-6652, 6650, -9974, 3324, 3326, 3322, -6649, -3325, 9974, -6647, 9974, 6646, -9974, 9974, 33248
-10, 9974, -3, 4, -8, 9974, 10, -10, -9974, 6, -9974, -5, -9974, 1, 29947
7, 4, -8, -9974, -8, 9, 7, 8, -6, 2, 7, -9974, 3, -5, 19965
3990, -3993, -3986, 2, 7979, -7977, 7976, 3989, 7979, 7979, -7979, -7978, 1, 7978, 23934
-13, 14, -5, -11, 14, -4, -14, -9, -9974, 14, 8, 9974, -9974, -9974, 29960
9974, 12, -15, -9974, 15, 17, 3, -10, -8, 5, 9974, -9974, 7, 6, 19963
4987, 9974, 9974, -4981, -4988, 4988, -9974, -4974, 4991, 4988, -4988, -7, -9974, 9961, 29924
-9974, -9974, 4, -9, -4, 7, -6, 2, 9974, 8, -8, 1, -9974, -9, 29948
9974, 6, 9974, -3, 6, -9974, 8, 9974, -5, -1, -9974, 4, 6, -9974, 29922
9973, -9967, -9968, 2, 9974, 9972, -9971, -9971, -9974, -9969, 9966, -3, 9972, 4, 49849
-9971, 9974, -9971, -9974, -1, 9974, 9974, -9972, 4986, -4988, -4987, 2, 4987, -9972, 49862
7, 8, -7979, -13, -11, -7979, 9, -6, -3, 7979, -13, -14, 2, 10, 16002
-7, 4, 6, -2, 7, 3, 5, -9, 9, -8, 9974, 9974, -9, -9974, 9998
-9974, -9974, 6, -9974, 9974, 7, -5, 7, -2, 7, -9974, 7, -1, 2, 39896
2, -9, -9, 9, 1, -6, 4, -4, 8, 7, -9, 9, 9, 9974, 27
2, 4, -17, -7979, -7979, 7979, -10, 9, -16, 7979, 3, 16, -15, 14, 15997
-7, -9974, 12, -9, -4, -10, 13, 9, -3, 9974, 6, -13, -9974, -7, 19987
-3987, -3992, -3991, -3993, -3990, 3989, -7979, 3990, -3988, -3986, 3989, 3991, -3992, 7979, 31919
7973, -3, 7977, -7978, -7974, -7979, -5, 7979, 2, 7976, -11, -7976, 7968, -7979, 31926
5, -9974, -4, -3, -9974, -7, 1, -5, -7, -4, 9974, 9974, -9974, -9974, 39918
