-11, 12, -1, -9, -11, -10, -2, 5, 12, -3, -12, 11, -7, 11, 54
7, 5, -9, 10, -10, 10, -10, -9, 2, -8, -4, -3, -10, -1, 54
-5, 4, 6, -8, 8, 6, -4, -6, 1, -7, -6, -8, 2, 8, 36
13, 1, -5, 11, -10, -9, 7, -7, 12, -11, 2, 4, -13, -12, 54
-8, 7, 8, -7, 8, 8, 3, -1, 6, -8, -8, 2, -4, -4, 32
9, -3, -8, 6, -10, 10, 9, 9, -8, 1, 2, 7, 4, -10, 29
4, -7, -11, 9, 1, -8, 9, 10, -7, 11, 11, 2, -11, 4, 33
6, -5, -9, 2, -4, 3, -9, 4, 7, -9, -9, 9, 9, -6, 42
6, 1, 5, -5, 4, -6, -6, -2, -6, 6, -6, -2, 6, 6, 27
-5, -12, -16, -15, -8, -15, -16, -6, 15, 9, 21, -17, 4, 15, 89
10, -17, 17, 12, 2, -3, -15, 11, 17, 5, -11, -14, -15, 6, 58
20, 22, 15, 22, 22, 17, 17, 6, 1, 4, 3, 6, -21, -1, 0
-2, 4, 8, 8, -7, 6, -1, 8, 7, -4, -8, 6, -7, -7, 28
-7, -15, 17, 8, -22, 22, 11, -6, 9, 16, 10, 5, 22, 15, 28
10, -1, 4, 5, -9, -10, 10, 7, -5, -10, -9, -8, 6, -2, 44
-6, -4, 11, -9, 11, -2, -9, 8, -5, 8, -9, -11, 3, 11, 44
-6, -4, 5, -3, -1, 5, -1, 3, -4, -6, -5, 6, 5, 6, 24
13, -10, 14, 11, -16, 16, 16, 2, 4, 3, 14, -13, 6, 12, 23
-12, 3, -4, -7, 12, 9, 5, 9, 2, 12, -10, 12, -8, 12, 29
4, -4, 5, -5, -2, 3, -4, -1, 2, -5, -5, 4, -5, 3, 26
13, 22, 17, 3, -16, 18, 3, 22, 22, 20, -4, -9, 22, -2, 9
-6, 2, 8, 8, -8, -7, 5, 5, -4, 6, -8, -3, -10, -10, 46
3, -5, -8, 8, -3, -4, 11, -5, -11, 11, -11, 6, -7, -11, 54
12, -12, 4, 12, -1, -8, -6, -2, 12, -11, -12, -6, 8, 12, 46
3, -7, -5, -3, 6, 1, 5, 7, 7, -7, 6, 2, -6, 4, 21
9, -8, -9, -8, -9, 7, -5, -9, -8, -4, 1, 4, -2, -9, 62
-13, 11, -6, -11, -4, -3, -13, 2, 10, -7, 13, -13, -9, -8, 74
-9, -6, -12, 4, -6, 12, 12, 9, -5, 8, -9, 7, 12, -3, 38
6, 2, -7, 1, 4, 7, 8, -4, -6, -8, -7, 6, -7, 7, 31
26, 21, 29, -11, -7, 9, -16, 34, 19, 25, 5, 27, 28, 1, 0
-2, -4, 5, -11, -8, 11, 3, 6, -4, -8, -8, 11, -11, -11, 56
19, 22, 14, 12, 6, 7, 11, -3, -15, 16, 12, 5, -15, 15, 11
-6, 6, 11, 8, 12, 11, 3, 1, 11, 11, -11, 2, -10, 11, 15
-21, -1, 17, -6, 16, 4, -10, 15, 25, 22, 22, 24, 3, 24, 13
-12, 10, -16, -16, -16, 16, 4, 11, -11, 6, -8, -7, -5, -8, 83
-11, 13, -13, 8, -10, -7, 13, 13, 6, 4, 2, 3, 13, -11, 39
-5, -4, 1, 7, -4, 2, 8, 7, -8, -4, 8, 8, -6, 7, 23
4, -3, 2, 7, 9, -9, -4, -9, -9, -9, -5, -9, -6, -6, 60
-3, 8, 7, -10, -6, -5, -6, -7, -2, -10, 4, -8, -10, -7, 64
1, 3, -7, 6, -7, -2, -7, 4, -7, -7, -5, -4, -7, 6, 46
-1, 6, 2, 3, 8, 11, 9, 11, -8, 9, -5, 11, 7, 11, 3
2, -6, -14, 4, 13, 8, -14, 12, 13, -12, 14, -1, 10, -6, 39
1, -8, 7, -6, -5, -4, -8, 6, -4, -8, 6, 6, 2, 7, 35
-4, 9, 8, -12, 7, 14, 11, 3, 12, -14, -12, -10, 2, -7, 45
-11, 9, -9, 8, -11, 4, -9, 11, -9, 2, -6, 5, 9, 3, 44
-6, -6, -5, 5, -1, -6, 4, -3, -6, -2, -6, -4, 6, 3, 39
2, -12, -10, 12, 10, 7, 12, -4, -8, -3, -10, 5, 8, -12, 47
-3, 4, 8, 8, -12, 6, -6, 7, -12, -12, 7, 9, -5, -9, 47
