-7979, -2663, -2638, -2666, 2692, 2670, -2641, 2667, 10616
3670, -11, 8, -1, 3660, 3669, -2, -3663, 6
3988, -1331, -2659, 2660, -3989, -7979, 2658, -3987, 11967
38, 11, -18, 4, -25, 39, 5, 32, 0
-2673, 2649, 2645, 2656, -2666, 7979, 2655, -2668, 40
-7979, -4, 6, 3, -7972, -7971, -5, 7970, 15952
7979, 2657, 2658, -2660, 2662, -2664, -2659, 2663, 4
-7962, 10, -7, -6, 7963, -7979, 8, -7961, 15939
