-6, -3, -6, 2, -6, 6, -4, -6, -6, 5, -4, -2, -6, -1, -5, -6, 55
9974, 3991, 1995, 9974, -7979, -9974, -3990, -3988, -7978, -5984, 7979, -9974, -9974, -9974, -5983, -1996, 67820
10, -9, -19, 19, 17, -19, 8, -11, 19, -10, 9, -19, -19, -2, -19, -19, 127
10, -4, 10, 9, -6, 6, -9, -13, -3, 10, 8, -7, -8, -10, -7, -5, 59
-12, -12, 12, -8, 6, -6, -4, -9, 12, 12, 7, -5, -8, -3, -8, -6, 69
-3, -3, 3, -1, 3, -3, 3, -3, 0, -2, -2, 3, -3, -1, -2, -2, 22
-9, -8, 9, 6, 9, 9, -8, 9, -1, 8, -6, 9, -2, -7, -3, -9, 44
5, -6, 1, 2, -6, 6, -3, -6, 5, -5, -6, -3, 6, -6, -6, -4, 45
-5, 3, -3, 5, -5, 5, 1, 4, -6, -6, 4, -6, 2, -4, -5, -5, 39
2, 9973, 9973, 4985, -9973, -9973, 9973, -9971, 9971, -4986, 4986, -9971, 4987, -4988, -9971, -9973, 59833
-4, 10, 2, -10, -7, -10, -3, 6, 6, -8, 10, -5, 10, -10, -6, -6, 59
4, -9, 11, 8, -9, -8, -9, -11, -12, 3, 9, -11, 7, -1, -9, -4, 71
-7, 2, -7, -5, 6, 6, -2, 1, -7, 6, 7, -7, 7, -5, -5, -7, 45
2, 3, -1, -1, -2, 0, 3, -3, 3, 3, 3, -2, 3, -2, -3, -2, 13
1, 2, -2, 2, -1, 2, 2, 2, 2, 2, 1, 2, 2, -2, -2, 0, 5
6, -8, -10, -2, -4, -7, 8, -3, -5, 8, -8, -8, -6, 10, -6, -10, 67
3, -2, 3, 3, 3, 3, 1, -1, -3, 3, -3, -3, -2, 3, 0, -3, 14
-7, -5, 6, -7, -3, -5, -6, -5, 5, 4, -2, -4, -6, 3, -1, -7, 51
10, 8, 6, -8, 8, -10, -10, -3, 10, 2, -4, -10, -8, 5, -7, -5, 55
-2, -8, -7, -7, -7, 8, -8, -4, -4, 1, 6, -6, -8, 6, -7, -8, 68
4, 4, 4, 4, 3, -4, 4, -4, 1, 4, 2, -4, -3, 4, -2, -3, 16
-9, 9, 2, 7, -5, -9, -9, 4, 9, 9, 3, -9, -9, 9, -4, -6, 51
