1, -1, -1, 1, -1, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 10
6, -5, 6, -6, -6, -6, 1, 4, -6, 6, -5, -6, -2, -2, -6, -6, 50
-1, 1, 0, 1, 0, -1, -1, -1, 0, 1, -1, 1, 1, 1, -1, -1, 6
2, -2, -1, -2, -2, -2, -2, -2, 2, -2, -2, -1, -2, -1, -2, -2, 23
-1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, 10
1, -1, -1, 1, -1, -1, 0, 1, 1, 0, -1, 1, -1, 0, -1, -1, 7
-1, -1, 1, -1, -1, 0, -1, -1, 1, 1, 0, -1, 1, 1, 1, 1, 6
4, 18, -12, -7, 18, -14, 9, -18, -5, -14, 18, 6, -14, -11, 18, -9, 86
0, 1, -1, -1, 1, 1, -1, -1, 0, 1, -1, -1, -1, -1, 1, 0, 7
-1, -1, 1, -1, 0, 1, -1, 0, 1, 1, -1, -1, 1, 1, 1, 1, 5
1, -1, 0, -1, 1, 1, -1, 1, 0, 1, -1, -1, 0, -1, 1, -1, 6
6, -5, -5, 6, -6, -1, -5, -2, -2, 6, -6, -6, 6, 4, -6, -6, 44
6, -6, -6, -5, -6, -3, -6, -4, -5, -6, -4, 2, 3, 2, -1, -5, 51
0, 1, -1, -1, 1, 1, -1, 1, -1, -1, -1, 0, -1, -1, 1, -1, 8
1, -1, -1, 0, -1, 1, -1, -1, 1, -1, -1, -1, 0, -1, 1, -1, 9
-2, 1, -1, -1, -1, 2, -1, -1, -1, 2, -1, -1, 2, 2, -2, -1, 11
1, 1, 0, 1, -1, 1, 0, -1, -1, 1, 1, 1, 1, 1, -1, -1, 4
6, 4, -6, 4, 6, 5, -4, -2, -6, -2, 5, 5, -1, -6, 4, -5, 26
-1, -2, 3, 3, 3, -2, 3, 3, 3, -3, -2, 3, -3, -3, 2, -1, 14
1, 0, 1, -1, 1, 1, -1, -1, -1, -1, 1, -1, 1, -1, 1, 0, 6
-5, 5, -3, -4, 5, 1, -5, 2, 5, -2, -5, -4, 5, -5, 4, -4, 32
0, 1, 0, -1, -1, 1, -1, -1, 1, -1, 1, 1, -1, -1, -1, -1, 8
1, 0, -1, 1, -1, -1, 0, 1, 1, -1, -1, 1, -1, -1, -1, -1, 8
-1, -1, -1, 1, -1, 1, -1, 1, -1, 1, 0, -1, 1, 1, 1, 1, 6
-7, 8, 8, 8, 7, -8, 8, 4, 4, -7, -6, -2, -8, -1, 6, -7, 38
-1, 0, 0, 1, 1, -1, -1, -1, 0, 1, -1, 1, 1, 1, -1, -1, 6
-1, -1, 1, 0, -1, 1, -1, -1, 1, -1, 1, 1, -1, 1, -1, 0, 7
-1, 0, 0, -1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 1, 0, -1, 5
4, -2, 4, -4, 4, -4, -4, 0, -4, -1, 4, 4, 3, -4, 2, -4, 23
1, -2, 1, -2, -1, 2, -1, 1, -2, 2, 1, -1, -2, -1, -2, -1, 13
5, -5, 2, 3, -4, -3, 5, -5, -5, 5, 2, 1, -5, -5, -5, -5, 37
-7, 6, 7, 3, 7, -7, -7, -7, -4, -7, -7, 1, -2, -5, -6, -5, 57
1, 1, 1, -1, -1, -1, 0, -1, -1, -1, -1, -1, 1, -1, 0, 0, 8
-4, -7, -4, -9, 5, 9, -9, 9, -6, -9, -3, 2, -9, -9, -9, -9, 78
