-24974, 24974, 1, 24974, 24974, -24974, -24974, 24974, -5, 24974, -7, -6, 4, 4, -5, 2, 74937
-24974, 4, -1, -7, -7, 2, 6, -4, 7, -6, -6, -24974, -6, -7, -5, -24974, 74963
-24974, 8, -24974, -18, -24974, 19, -7, -19, -12, 18, -24974, -24974, -19, 1, 24974, 19, 124925
-24964, -24974, -5, -24964, 6, 24974, 12484, -24974, 24969, -24965, -24964, 12481, -24974, -24969, 24969, -12482, 187265
7, -1, -24974, -4, -6, 24974, 4, -5, -2, 7, -24974, -6, -24974, 7, -3, 7, 74941
-4, 5, -6, 24974, -4, 24974, -24974, -24974, 24974, -6, 6, -3, 2, 6, 6, -6, 49969
-2, 19979, -5, -19979, -19977, 19974, 19979, 3, 19979, 19979, 19978, -1, 19979, 19978, 19976, 19976, 19985
24974, -24973, 3, -2, 24974, 24972, 24974, 24972, -24972, 24971, -1, -24974, -24974, -24973, -24974, 24973, 124869
-2, 24974, 24974, -24970, 24974, -24973, -24973, 24972, -24973, -1, 24971, 4, -24974, 24973, 24974, -24972, 124864
-33299, 16648, -33299, -16651, 33299, 16650, -16651, -16648, 33299, -33299, -16651, -16650, -33299, 33299, 33299, -33299, 216447
-9988, 14986, -4994, -24974, -24974, 24974, -4995, 19979, 19979, 14986, 19980, -19980, -9989, -24974, -24974, -14985, 139853
33299, 33299, -33299, -2, -33299, 33299, 33299, 1, 33299, -33299, 2, 33299, 1, 33299, -33299, 33299, 133195
12486, 24974, 24971, -12488, -12487, 24973, -24973, -12488, 12485, -24973, 24974, 12489, 24973, -24973, 2, 24973, 87408
2, -24974, -24974, -24974, 1, -24974, 24974, -6, -4, 7, 6, 4, 7, 24974, 24974, 5, 99898
1, 24974, -8, 24974, -2, 3, 8, -24974, 8, 24974, 8, -4, -5, 8, 24974, -7, 24991
-4, -3, -9, 2, 24974, -24974, -6, 24974, 24974, -24974, -24974, -24974, 9, 9, -7, 8, 99914
2, -24974, -7, 4, -5, -8, 24974, -24974, -24974, -7, -24974, -24974, -3, 8, -4, 24974, 124894
-2, -4, -5, -10, -8, -24974, -24974, 10, -10, -24974, -24974, 10, -8, -10, 24974, -5, 99946
-2, 8, -7, 8, 7, 8, 7, -8, 1, -24974, 24974, 3, 24974, -5, -8, -4, 24999
24974, 8, -7, -6, -8, 6, 2, -4, 24974, -3, 24974, -8, 5, 8, -24974, -7, 25007
-4, 1, -6, -4, -24974, -6, -24974, -4, -24974, 6, 2, -24974, -24974, -24974, 5, -6, 149867
-2, 3, 33299, 5, -33299, -33299, -1, 3, 5, -33299, 5, -33299, -5, 4, 33299, 33299, 133198
3, 24974, 5, 2, -1, -4, 5, 5, -3, -5, -4, 24974, 24974, 4, -3, 24974, 14
24974, 1, -24974, -7, 6, 5, 7, -24974, 7, -7, -24974, 4, 24974, 2, 2, 6, 74928
24974, 14272, 3567, 24974, 24974, -14271, -24974, 14272, 7135, 10703, 10703, -24974, -24974, -24974, -21407, 7136, 110600
-2, -24974, 24974, -24974, -24974, -4, 24974, 5, -5, 1, -5, -24974, 2, 24974, 24974, 24974, 99906
